repo_full_name,path,html_url
Internowany/demo-crm,infra-apps/nginx-ingress/values.yaml,https://github.com/Internowany/demo-crm/blob/40bd50438da9f22f541a87d41334fa28db10decb/infra-apps/nginx-ingress/values.yaml
mkm29/cilium-rke2-ansible,kustomize/base/charts/nginx-ingress-1.3.2/nginx-ingress/values.yaml,https://github.com/mkm29/cilium-rke2-ansible/blob/e11ab65ddde074f9128493bd37a9d547767192f2/kustomize/base/charts/nginx-ingress-1.3.2/nginx-ingress/values.yaml
redhat-openshift-ecosystem/certified-operators,operators/nim-operator-certified/v2.0.1/manifests/apps.nvidia.com_nemoevaluators.yaml,https://github.com/redhat-openshift-ecosystem/certified-operators/blob/ec7df4e930d8abb9133c69ae5361c2ac042928d3/operators/nim-operator-certified/v2.0.1/manifests/apps.nvidia.com_nemoevaluators.yaml
ai-solution-eng/frameworks,nemo-microservices/25.8.0/charts/k8s-nim-operator/crds/apps.nvidia.com_nemoevaluators.yaml,https://github.com/ai-solution-eng/frameworks/blob/5412621c681aa139d89faab19e1c224eb0c356ed/nemo-microservices/25.8.0/charts/k8s-nim-operator/crds/apps.nvidia.com_nemoevaluators.yaml
xunholy/anz-next-demo-23,kubernetes/namespaces/base/configconnector-operator-system/operator-system/autopilot-configconnector-operator.yaml,https://github.com/xunholy/anz-next-demo-23/blob/a2a2fad565d734e3a84bcf87deadee87566a781b/kubernetes/namespaces/base/configconnector-operator-system/operator-system/autopilot-configconnector-operator.yaml
ddriver-058/gke-k3s-karmada-hybrid,helm/karmada/_crds/bases/autoscaling/autoscaling.karmada.io_federatedhpas.yaml,https://github.com/ddriver-058/gke-k3s-karmada-hybrid/blob/89aea90ef53dccb831b4a55e2726a9adfecaf7e5/helm/karmada/_crds/bases/autoscaling/autoscaling.karmada.io_federatedhpas.yaml
sawyer523/geektime-devops,week12/karmada/data/crds/bases/autoscaling/autoscaling.karmada.io_federatedhpas.yaml,https://github.com/sawyer523/geektime-devops/blob/86d32f35a6d50ddc051039ce3daa6aae6fbde6be/week12/karmada/data/crds/bases/autoscaling/autoscaling.karmada.io_federatedhpas.yaml
RADAR-base/radar-helm-charts,external/hydra/templates/hpa.yaml,https://github.com/RADAR-base/radar-helm-charts/blob/d735b58c73c11581905d7efe774636de1455a35c/external/hydra/templates/hpa.yaml
redhat-openshift-ecosystem/certified-operators,operators/nim-operator-certified/v2.0.1/manifests/apps.nvidia.com_nemoguardrails.yaml,https://github.com/redhat-openshift-ecosystem/certified-operators/blob/ec7df4e930d8abb9133c69ae5361c2ac042928d3/operators/nim-operator-certified/v2.0.1/manifests/apps.nvidia.com_nemoguardrails.yaml
ai-solution-eng/frameworks,nemo-microservices/25.8.0/charts/k8s-nim-operator/crds/apps.nvidia.com_nemoguardrails.yaml,https://github.com/ai-solution-eng/frameworks/blob/5412621c681aa139d89faab19e1c224eb0c356ed/nemo-microservices/25.8.0/charts/k8s-nim-operator/crds/apps.nvidia.com_nemoguardrails.yaml
kubernetes/api,testdata/HEAD/autoscaling.v2.HorizontalPodAutoscaler.yaml,https://github.com/kubernetes/api/blob/62286b78060ebada0ee841fb6e405a56fb8137ec/testdata/HEAD/autoscaling.v2.HorizontalPodAutoscaler.yaml
kubernetes/api,testdata/v1.34.0/autoscaling.v2.HorizontalPodAutoscaler.yaml,https://github.com/kubernetes/api/blob/62286b78060ebada0ee841fb6e405a56fb8137ec/testdata/v1.34.0/autoscaling.v2.HorizontalPodAutoscaler.yaml
mercari/tortoise,api/autoscaling/v2/testdata/mutating/mutate-by-recommendations/before.yaml,https://github.com/mercari/tortoise/blob/9c98b61a69089c09ab84770a6acbf695c6dea9e4/api/autoscaling/v2/testdata/mutating/mutate-by-recommendations/before.yaml
mercari/tortoise,api/autoscaling/v2/testdata/mutating/mutate-by-one-recommendation/before.yaml,https://github.com/mercari/tortoise/blob/9c98b61a69089c09ab84770a6acbf695c6dea9e4/api/autoscaling/v2/testdata/mutating/mutate-by-one-recommendation/before.yaml
mercari/tortoise,api/autoscaling/v2/testdata/mutating/no-mutate-by-recommendations-when-dryrun/after.yaml,https://github.com/mercari/tortoise/blob/9c98b61a69089c09ab84770a6acbf695c6dea9e4/api/autoscaling/v2/testdata/mutating/no-mutate-by-recommendations-when-dryrun/after.yaml
mercari/tortoise,api/autoscaling/v2/testdata/mutating/no-mutate-by-recommendations-when-dryrun/before.yaml,https://github.com/mercari/tortoise/blob/9c98b61a69089c09ab84770a6acbf695c6dea9e4/api/autoscaling/v2/testdata/mutating/no-mutate-by-recommendations-when-dryrun/before.yaml
pclange/clone20250310,staging/src/k8s.io/api/testdata/v1.32.0/autoscaling.v2beta2.HorizontalPodAutoscaler.yaml,https://github.com/pclange/clone20250310/blob/133d5d612e5468fcbdbf8bbebb284d0d46c3be87/staging/src/k8s.io/api/testdata/v1.32.0/autoscaling.v2beta2.HorizontalPodAutoscaler.yaml
flashhhhh/Kubernetes,staging/src/k8s.io/api/testdata/v1.32.0/autoscaling.v2beta2.HorizontalPodAutoscaler.yaml,https://github.com/flashhhhh/Kubernetes/blob/88144253ed7893f49dd36d524d3d707e67579b38/staging/src/k8s.io/api/testdata/v1.32.0/autoscaling.v2beta2.HorizontalPodAutoscaler.yaml
yuvalolig/k8s.io,api/testdata/v1.24.0/autoscaling.v2beta2.HorizontalPodAutoscaler.yaml,https://github.com/yuvalolig/k8s.io/blob/8991ecafd32e81e80d2500dc4ec00f61b0938ffe/api/testdata/v1.24.0/autoscaling.v2beta2.HorizontalPodAutoscaler.yaml
anilbhagat/azurescaler,pkg/mod/k8s.io/api@v0.28.1/testdata/v1.26.0/autoscaling.v2beta2.HorizontalPodAutoscaler.yaml,https://github.com/anilbhagat/azurescaler/blob/dac076b4af4a76ed76f54db55be8c3198c91048a/pkg/mod/k8s.io/api@v0.28.1/testdata/v1.26.0/autoscaling.v2beta2.HorizontalPodAutoscaler.yaml
mercari/tortoise,internal/controller/testdata/reconcile-for-the-multiple-containers-pod-working/after/tortoise.yaml,https://github.com/mercari/tortoise/blob/9c98b61a69089c09ab84770a6acbf695c6dea9e4/internal/controller/testdata/reconcile-for-the-multiple-containers-pod-working/after/tortoise.yaml
mercari/tortoise,api/v1beta3/testdata/validating/success-set-the-same/before-tortoise.yaml,https://github.com/mercari/tortoise/blob/9c98b61a69089c09ab84770a6acbf695c6dea9e4/api/v1beta3/testdata/validating/success-set-the-same/before-tortoise.yaml
mercari/tortoise,api/v1beta3/testdata/validating/success-set-different/before-tortoise.yaml,https://github.com/mercari/tortoise/blob/9c98b61a69089c09ab84770a6acbf695c6dea9e4/api/v1beta3/testdata/validating/success-set-different/before-tortoise.yaml
mercari/tortoise,cmd/tortoisectl/test/testdata/success-no-lowering-resources-w-istio/after/tortoises/tortoise.yaml,https://github.com/mercari/tortoise/blob/9c98b61a69089c09ab84770a6acbf695c6dea9e4/cmd/tortoisectl/test/testdata/success-no-lowering-resources-w-istio/after/tortoises/tortoise.yaml
ory/k8s,helm/charts/hydra/templates/hpa-controller.yaml,https://github.com/ory/k8s/blob/4f366b491a06e39c70cad52d5225790bfe22f1d2/helm/charts/hydra/templates/hpa-controller.yaml
open-telemetry/semantic-conventions,model/k8s/metrics.yaml,https://github.com/open-telemetry/semantic-conventions/blob/9f213161a9bb24225da7a318365b24d497f8d466/model/k8s/metrics.yaml
danielhnt/PICK---Programa-Intensivo-em-Containers-e-Kubernetes-2024,Kubernetes/day13/hpa.yaml,https://github.com/danielhnt/PICK---Programa-Intensivo-em-Containers-e-Kubernetes-2024/blob/d52c6357a09dbc4cdb2c0615d3f3861bafdd34fa/Kubernetes/day13/hpa.yaml
dtaniwaki/cron-hpa,config/crd/bases/cron-hpa.dtaniwaki.github.com_cronhorizontalpodautoscalers.yaml,https://github.com/dtaniwaki/cron-hpa/blob/669cf7e8bcdc82dc7da407c638f6cf17927e9367/config/crd/bases/cron-hpa.dtaniwaki.github.com_cronhorizontalpodautoscalers.yaml
StuxxNet/pick-esquenta,giropops-senhas/manifests/base/hpa.yml,https://github.com/StuxxNet/pick-esquenta/blob/d7912f8baf21b90e21f1431c2e1a4e1c8f789777/giropops-senhas/manifests/base/hpa.yml
llmos-ai/dashboard,shell/assets/translations/en-us.yaml,https://github.com/llmos-ai/dashboard/blob/e56c4266e45bfabb6de1a38429384e42e632e3a7/shell/assets/translations/en-us.yaml
yingjiun-lu/extension,shell/assets/translations/zh-hans.yaml,https://github.com/yingjiun-lu/extension/blob/3609bc255abf9c62ac1ec3ab2d91357b9e703975/shell/assets/translations/zh-hans.yaml
ecsimsw/pic-up,kubernetes/hpa/server-album.yaml,https://github.com/ecsimsw/pic-up/blob/f30459b8231d9c1038b4bcdf7c69ae48ba9cb022/kubernetes/hpa/server-album.yaml
luisbianconi/PICK2024,Descomplicando_Kubernetes/hpa-giropops-senhas/hpa-giropops-senhas-cpu.yaml,https://github.com/luisbianconi/PICK2024/blob/97835699a84b2cfa80e881c91cedc769ec6e7ec1/Descomplicando_Kubernetes/hpa-giropops-senhas/hpa-giropops-senhas-cpu.yaml
rancher/partner-charts,charts/f5/nginx-ingress/1.2.2/values.yaml,https://github.com/rancher/partner-charts/blob/5f691b6eebc243a02e3baf46e544bbb00eba97ff/charts/f5/nginx-ingress/1.2.2/values.yaml
allstar-gaming-llc/buffet,charts/service/templates/autoscaler.yaml,https://github.com/allstar-gaming-llc/buffet/blob/ea81a943cbfec61d421f908afd251f7f4f62a297/charts/service/templates/autoscaler.yaml
redhat-openshift-ecosystem/certified-operators,operators/sn-operator/0.3.0-rc.5/manifests/pulsar.streamnative.io_pulsarproxies.yaml,https://github.com/redhat-openshift-ecosystem/certified-operators/blob/ec7df4e930d8abb9133c69ae5361c2ac042928d3/operators/sn-operator/0.3.0-rc.5/manifests/pulsar.streamnative.io_pulsarproxies.yaml
authelia/chartrepo,charts/authelia/templates/hpa.yaml,https://github.com/authelia/chartrepo/blob/0ee04e1f19aa1c8915dd1f88fdb63220054cea62/charts/authelia/templates/hpa.yaml
voyagermesh/installer,charts/voyager-gateway/values.openapiv3_schema.yaml,https://github.com/voyagermesh/installer/blob/484dae9afec04f2674930e6c86cf740aa00efe6e/charts/voyager-gateway/values.openapiv3_schema.yaml
joaohfm86/devopspro,simuladorcaoshpa.yaml,https://github.com/joaohfm86/devopspro/blob/61baa19ec32f8b2ae475b9944997169e7908dd9d/simuladorcaoshpa.yaml
k8s-operatorhub/community-operators,operators/sn-operator/0.9.2/manifests/pulsar.streamnative.io_pulsarproxies.yaml,https://github.com/k8s-operatorhub/community-operators/blob/d222a0312cd88408cdae3680700c41a80277a4f9/operators/sn-operator/0.9.2/manifests/pulsar.streamnative.io_pulsarproxies.yaml
dorilahav/k8s-apps,nginx-ingress/values.yaml,https://github.com/dorilahav/k8s-apps/blob/bfda42baeb1550b81158948d20fae83d9b2825c0/nginx-ingress/values.yaml
qepyd/kubernetes,PodController-and-hpa/02.hpa/02.hpa-resources-practice/01.hpa-resources-api-specification/hpa-rsources-v2api-specification.yaml,https://github.com/qepyd/kubernetes/blob/2fb740661a682f678e0bb2f7b8737885b8d9e989/PodController-and-hpa/02.hpa/02.hpa-resources-practice/01.hpa-resources-api-specification/hpa-rsources-v2api-specification.yaml
zhzhuang-test/team-test,charts/karmada/_crds/bases/autoscaling/autoscaling.karmada.io_federatedhpas.yaml,https://github.com/zhzhuang-test/team-test/blob/5bc7140a046e6eb5f31740f5f825e2c023300b00/charts/karmada/_crds/bases/autoscaling/autoscaling.karmada.io_federatedhpas.yaml
mn2tech/Viya4-nm2tech,deploy/sas-bases/base/components/sas-esp-operator/resources.yaml,https://github.com/mn2tech/Viya4-nm2tech/blob/3aacef157bd8e4f67ac7179326c5b69221fe24c0/deploy/sas-bases/base/components/sas-esp-operator/resources.yaml
govargo/gcp-manifests,k8s/helm/little-quest-server/templates/hpa.yaml,https://github.com/govargo/gcp-manifests/blob/b6da83d349536977c69e8de0e5fa86209a1f5915/k8s/helm/little-quest-server/templates/hpa.yaml
oclancy/react-ag-grid-ts,k8s/helm/nginx-helm-chart-config.yaml,https://github.com/oclancy/react-ag-grid-ts/blob/07887ea04c576a354a0e1d2860b35950ce87a9ca/k8s/helm/nginx-helm-chart-config.yaml
znsio/nopo11y,charts/meta-chart/templates/hpa.yaml,https://github.com/znsio/nopo11y/blob/f0f6b89a01fc546a0ae93c8a96ee230b60e29d1d/charts/meta-chart/templates/hpa.yaml
JacekZubielik/jz-helm-charts,charts/esphome/templates/hpa.yaml,https://github.com/JacekZubielik/jz-helm-charts/blob/3b05069c88d17aaaa8af6ab7b3260ebd14343ae3/charts/esphome/templates/hpa.yaml
doflamingo721/scratch,helm-charts/nginx-ingress/values.yaml,https://github.com/doflamingo721/scratch/blob/9c9188724d06c5bd98dc9d25ff3d19a591a5b61d/helm-charts/nginx-ingress/values.yaml
redhat-openshift-ecosystem/certified-operators,operators/nim-operator-certified/v2.0.0/manifests/apps.nvidia.com_nemodatastores.yaml,https://github.com/redhat-openshift-ecosystem/certified-operators/blob/ec7df4e930d8abb9133c69ae5361c2ac042928d3/operators/nim-operator-certified/v2.0.0/manifests/apps.nvidia.com_nemodatastores.yaml
juno-fx/Orion-Deployment,templates/kuiper/hpa.yaml,https://github.com/juno-fx/Orion-Deployment/blob/fbea90c081b1cbe200589ee6b20cd04a6177b77a/templates/kuiper/hpa.yaml
DalgoT4D/platform_infra,dalgo-kubernetes/airbyte-kubernetes/monitoring/graphana/values.yaml,https://github.com/DalgoT4D/platform_infra/blob/15063dcf826b28091cca0ef79f4b1c331cf26173/dalgo-kubernetes/airbyte-kubernetes/monitoring/graphana/values.yaml
Gazza7205/layer7-operator-c,deploy/bundle.yaml,https://github.com/Gazza7205/layer7-operator-c/blob/846136212ec552ea753a11946f03d1ca149ee533/deploy/bundle.yaml
redhat-openshift-ecosystem/certified-operators,operators/nim-operator-certified/v2.0.0/manifests/apps.nvidia.com_nemoentitystores.yaml,https://github.com/redhat-openshift-ecosystem/certified-operators/blob/ec7df4e930d8abb9133c69ae5361c2ac042928d3/operators/nim-operator-certified/v2.0.0/manifests/apps.nvidia.com_nemoentitystores.yaml
alephdata/aleph,helm/charts/aleph/templates/ingest-file.yaml,https://github.com/alephdata/aleph/blob/311afc77567912c8688f4a49896489076ca95b20/helm/charts/aleph/templates/ingest-file.yaml
PDOK/mapserver-operator,config/crd/bases/pdok.nl_wms.yaml,https://github.com/PDOK/mapserver-operator/blob/df76a4dfe921c82b07064f20176bba5b36092e97/config/crd/bases/pdok.nl_wms.yaml
viggy088/monitoring-main,runrun-monitoring/files/kube-prometheus-stack/values.yaml,https://github.com/viggy088/monitoring-main/blob/4263d16430b8b5503495291cbe0e07e2ba04ef24/runrun-monitoring/files/kube-prometheus-stack/values.yaml
govargo/gcp-manifests,k8s/helm/little-quest-realtime/templates/frontend/hpa.yaml,https://github.com/govargo/gcp-manifests/blob/b6da83d349536977c69e8de0e5fa86209a1f5915/k8s/helm/little-quest-realtime/templates/frontend/hpa.yaml
Gazza7205/layer7-operator-c,deploy/crd.yaml,https://github.com/Gazza7205/layer7-operator-c/blob/846136212ec552ea753a11946f03d1ca149ee533/deploy/crd.yaml
simonjamesrowe/jx3,helmfiles/jx-production/search-service.yaml,https://github.com/simonjamesrowe/jx3/blob/e4dae79e5b18248ac70597bae39e4af5ce90e190/helmfiles/jx-production/search-service.yaml
Rohan-flutterint/crane,deploy/manifests/autoscaling.crane.io_effectivehorizontalpodautoscalers.yaml,https://github.com/Rohan-flutterint/crane/blob/f4b07cab7a9b2cba9e0072e3fd93318d41c574bc/deploy/manifests/autoscaling.crane.io_effectivehorizontalpodautoscalers.yaml
innerkube/cka,ingress/kubernetes-ingress-main/charts/nginx-ingress/values.yaml,https://github.com/innerkube/cka/blob/e1380a593f248e042653dd3c2029496149a44b5e/ingress/kubernetes-ingress-main/charts/nginx-ingress/values.yaml
vietlong1011/sentry,sentry/templates/sentry/worker/hpa-worker-events.yaml,https://github.com/vietlong1011/sentry/blob/da3c1faf953f8f9e0a196259a9e9ca498ce13aea/sentry/templates/sentry/worker/hpa-worker-events.yaml
redhat-openshift-ecosystem/certified-operators,operators/nim-operator-certified/v2.0.2/manifests/apps.nvidia.com_nemocustomizers.yaml,https://github.com/redhat-openshift-ecosystem/certified-operators/blob/ec7df4e930d8abb9133c69ae5361c2ac042928d3/operators/nim-operator-certified/v2.0.2/manifests/apps.nvidia.com_nemocustomizers.yaml
k8s-operatorhub/community-operators,operators/sn-operator/0.4.6/manifests/pulsar.streamnative.io_pulsarproxies.yaml,https://github.com/k8s-operatorhub/community-operators/blob/d222a0312cd88408cdae3680700c41a80277a4f9/operators/sn-operator/0.4.6/manifests/pulsar.streamnative.io_pulsarproxies.yaml
redhat-openshift-ecosystem/certified-operators,operators/pulsar-operator/0.17.5/manifests/pulsar.streamnative.io_pulsarproxies.yaml,https://github.com/redhat-openshift-ecosystem/certified-operators/blob/ec7df4e930d8abb9133c69ae5361c2ac042928d3/operators/pulsar-operator/0.17.5/manifests/pulsar.streamnative.io_pulsarproxies.yaml
rancher/partner-charts,charts/f5/nginx-ingress/2.3.0/values.yaml,https://github.com/rancher/partner-charts/blob/5f691b6eebc243a02e3baf46e544bbb00eba97ff/charts/f5/nginx-ingress/2.3.0/values.yaml
trueforge-org/truecharts,charts/library/common-test/tests/hpa/spec_test.yaml,https://github.com/trueforge-org/truecharts/blob/fea50b1aea321ce4e7ef68ad2bad6a8dc81205bd/charts/library/common-test/tests/hpa/spec_test.yaml
mercari/tortoise,internal/controller/testdata/reconcile-for-the-single-container-pod-too-big/before/tortoise.yaml,https://github.com/mercari/tortoise/blob/9c98b61a69089c09ab84770a6acbf695c6dea9e4/internal/controller/testdata/reconcile-for-the-single-container-pod-too-big/before/tortoise.yaml
mercari/tortoise,internal/controller/testdata/reconcile-for-the-single-container-pod-during-emergency/after/tortoise.yaml,https://github.com/mercari/tortoise/blob/9c98b61a69089c09ab84770a6acbf695c6dea9e4/internal/controller/testdata/reconcile-for-the-single-container-pod-during-emergency/after/tortoise.yaml
mercari/tortoise,internal/controller/testdata/reconcile-automatic-emergency-mode-hpa-condition/after/tortoise.yaml,https://github.com/mercari/tortoise/blob/9c98b61a69089c09ab84770a6acbf695c6dea9e4/internal/controller/testdata/reconcile-automatic-emergency-mode-hpa-condition/after/tortoise.yaml
mercari/tortoise,internal/controller/testdata/reconcile-for-the-multiple-containers-pod-all-off/after/tortoise.yaml,https://github.com/mercari/tortoise/blob/9c98b61a69089c09ab84770a6acbf695c6dea9e4/internal/controller/testdata/reconcile-for-the-multiple-containers-pod-all-off/after/tortoise.yaml
fengxidi/kuberneter,staging/src/k8s.io/api/testdata/v1.23.0/autoscaling.v2beta2.HorizontalPodAutoscaler.yaml,https://github.com/fengxidi/kuberneter/blob/e9abeef566a49a6986ac978cc0c4038049a7717e/staging/src/k8s.io/api/testdata/v1.23.0/autoscaling.v2beta2.HorizontalPodAutoscaler.yaml
mercari/tortoise,internal/controller/testdata/reconcile-automatic-emergency-mode-vertical-scaling/after/tortoise.yaml,https://github.com/mercari/tortoise/blob/9c98b61a69089c09ab84770a6acbf695c6dea9e4/internal/controller/testdata/reconcile-automatic-emergency-mode-vertical-scaling/after/tortoise.yaml
mercari/tortoise,api/v1beta3/testdata/validating/no-horizontal-with-hpa/updating-tortoise.yaml,https://github.com/mercari/tortoise/blob/9c98b61a69089c09ab84770a6acbf695c6dea9e4/api/v1beta3/testdata/validating/no-horizontal-with-hpa/updating-tortoise.yaml
RADAR-base/radar-helm-charts,external/kratos/templates/hpa-kratos.yaml,https://github.com/RADAR-base/radar-helm-charts/blob/d735b58c73c11581905d7efe774636de1455a35c/external/kratos/templates/hpa-kratos.yaml
mercari/tortoise,internal/controller/testdata/reconcile-for-the-single-container-pod-dryrun/after/tortoise.yaml,https://github.com/mercari/tortoise/blob/9c98b61a69089c09ab84770a6acbf695c6dea9e4/internal/controller/testdata/reconcile-for-the-single-container-pod-dryrun/after/tortoise.yaml
mercari/tortoise,internal/controller/testdata/mutable-autoscalingpolicy-remove-horizontal-2/after/tortoise.yaml,https://github.com/mercari/tortoise/blob/9c98b61a69089c09ab84770a6acbf695c6dea9e4/internal/controller/testdata/mutable-autoscalingpolicy-remove-horizontal-2/after/tortoise.yaml
mercari/tortoise,api/autoscaling/v2/testdata/mutating/mutate-by-one-recommendation/after.yaml,https://github.com/mercari/tortoise/blob/9c98b61a69089c09ab84770a6acbf695c6dea9e4/api/autoscaling/v2/testdata/mutating/mutate-by-one-recommendation/after.yaml
k8s-operatorhub/community-operators,operators/sn-operator/0.5.12-test2/manifests/pulsar.streamnative.io_pulsarproxies.yaml,https://github.com/k8s-operatorhub/community-operators/blob/d222a0312cd88408cdae3680700c41a80277a4f9/operators/sn-operator/0.5.12-test2/manifests/pulsar.streamnative.io_pulsarproxies.yaml
mercari/tortoise,api/v1beta3/testdata/validating/success-remove-all-horizontal/updating-tortoise.yaml,https://github.com/mercari/tortoise/blob/9c98b61a69089c09ab84770a6acbf695c6dea9e4/api/v1beta3/testdata/validating/success-remove-all-horizontal/updating-tortoise.yaml
mercari/tortoise,api/v1beta3/testdata/validating/no-horizontal-with-no-deletion/before-tortoise.yaml,https://github.com/mercari/tortoise/blob/9c98b61a69089c09ab84770a6acbf695c6dea9e4/api/v1beta3/testdata/validating/no-horizontal-with-no-deletion/before-tortoise.yaml
mercari/tortoise,internal/controller/testdata/reconcile-for-the-single-container-pod-partly-working/before/tortoise.yaml,https://github.com/mercari/tortoise/blob/9c98b61a69089c09ab84770a6acbf695c6dea9e4/internal/controller/testdata/reconcile-for-the-single-container-pod-partly-working/before/tortoise.yaml
mercari/tortoise,internal/controller/testdata/reconcile-automatic-emergency-mode-mixed-policies-healthy/before/tortoise.yaml,https://github.com/mercari/tortoise/blob/9c98b61a69089c09ab84770a6acbf695c6dea9e4/internal/controller/testdata/reconcile-automatic-emergency-mode-mixed-policies-healthy/before/tortoise.yaml
thandayuthapani/carbon-sched,pkg/mod/k8s.io/api@v0.23.3/testdata/HEAD/autoscaling.v2beta1.HorizontalPodAutoscaler.yaml,https://github.com/thandayuthapani/carbon-sched/blob/25b194cbaf4b514f3ef0b134227628f43ce8bb18/pkg/mod/k8s.io/api@v0.23.3/testdata/HEAD/autoscaling.v2beta1.HorizontalPodAutoscaler.yaml
thandayuthapani/carbon-sched,pkg/mod/k8s.io/api@v0.23.3/testdata/HEAD/autoscaling.v2.HorizontalPodAutoscaler.yaml,https://github.com/thandayuthapani/carbon-sched/blob/25b194cbaf4b514f3ef0b134227628f43ce8bb18/pkg/mod/k8s.io/api@v0.23.3/testdata/HEAD/autoscaling.v2.HorizontalPodAutoscaler.yaml
mercari/tortoise,internal/controller/testdata/reconcile-for-the-multiple-containers-pod-during-emergency/before/tortoise.yaml,https://github.com/mercari/tortoise/blob/9c98b61a69089c09ab84770a6acbf695c6dea9e4/internal/controller/testdata/reconcile-for-the-multiple-containers-pod-during-emergency/before/tortoise.yaml
mercari/tortoise,internal/controller/testdata/reconcile-for-the-single-container-pod-dryrun/before/tortoise.yaml,https://github.com/mercari/tortoise/blob/9c98b61a69089c09ab84770a6acbf695c6dea9e4/internal/controller/testdata/reconcile-for-the-single-container-pod-dryrun/before/tortoise.yaml
fengxidi/kuberneter,staging/src/k8s.io/api/testdata/v1.23.0/autoscaling.v2.HorizontalPodAutoscaler.yaml,https://github.com/fengxidi/kuberneter/blob/e9abeef566a49a6986ac978cc0c4038049a7717e/staging/src/k8s.io/api/testdata/v1.23.0/autoscaling.v2.HorizontalPodAutoscaler.yaml
andrewsykim/earthly-kube,staging/src/k8s.io/api/testdata/v1.21.0/autoscaling.v2beta1.HorizontalPodAutoscaler.yaml,https://github.com/andrewsykim/earthly-kube/blob/2c85ec6fb0c028ed87d46f783033e296912dc314/staging/src/k8s.io/api/testdata/v1.21.0/autoscaling.v2beta1.HorizontalPodAutoscaler.yaml
mercari/tortoise,internal/controller/testdata/reconcile-for-the-multiple-containers-pod-emergency-started/before/tortoise.yaml,https://github.com/mercari/tortoise/blob/9c98b61a69089c09ab84770a6acbf695c6dea9e4/internal/controller/testdata/reconcile-for-the-multiple-containers-pod-emergency-started/before/tortoise.yaml
ashierj/superdemo,staging/src/k8s.io/api/testdata/v1.30.0/autoscaling.v2.HorizontalPodAutoscaler.yaml,https://github.com/ashierj/superdemo/blob/369eb0a01a666e9b27828cb279d7abdfe3537e55/staging/src/k8s.io/api/testdata/v1.30.0/autoscaling.v2.HorizontalPodAutoscaler.yaml
mercari/tortoise,cmd/tortoisectl/test/testdata/success-all-in-namespace/after/tortoises/tortoise-c.yaml,https://github.com/mercari/tortoise/blob/9c98b61a69089c09ab84770a6acbf695c6dea9e4/cmd/tortoisectl/test/testdata/success-all-in-namespace/after/tortoises/tortoise-c.yaml
mercari/tortoise,cmd/tortoisectl/test/testdata/success-all-in-namespace/before/tortoises/tortoise-a.yaml,https://github.com/mercari/tortoise/blob/9c98b61a69089c09ab84770a6acbf695c6dea9e4/cmd/tortoisectl/test/testdata/success-all-in-namespace/before/tortoises/tortoise-a.yaml
mercari/tortoise,cmd/tortoisectl/test/testdata/success-all-in-all-namespace/after/tortoises/tortoise-b.yaml,https://github.com/mercari/tortoise/blob/9c98b61a69089c09ab84770a6acbf695c6dea9e4/cmd/tortoisectl/test/testdata/success-all-in-all-namespace/after/tortoises/tortoise-b.yaml
mercari/tortoise,cmd/tortoisectl/test/testdata/success-all-in-all-namespace/after/tortoises/tortoise-another-ns.yaml,https://github.com/mercari/tortoise/blob/9c98b61a69089c09ab84770a6acbf695c6dea9e4/cmd/tortoisectl/test/testdata/success-all-in-all-namespace/after/tortoises/tortoise-another-ns.yaml
dtaniwaki/cron-hpa,chart/cron-hpa/crds/cron-hpa.dtaniwaki.github.com_cronhorizontalpodautoscalers.yaml,https://github.com/dtaniwaki/cron-hpa/blob/669cf7e8bcdc82dc7da407c638f6cf17927e9367/chart/cron-hpa/crds/cron-hpa.dtaniwaki.github.com_cronhorizontalpodautoscalers.yaml
namtranvn/kubernetes-vagrant-ubuntu,nginx-ingress/values.yaml,https://github.com/namtranvn/kubernetes-vagrant-ubuntu/blob/2934654dffcd68579b7a45760c4ce83b0c905cbe/nginx-ingress/values.yaml
redhat-openshift-ecosystem/community-operators-prod,operators/sn-operator/0.3.0-rc.5/manifests/pulsar.streamnative.io_pulsarproxies.yaml,https://github.com/redhat-openshift-ecosystem/community-operators-prod/blob/08114757e9157d96c76cc8c6df42a59b26e95b2d/operators/sn-operator/0.3.0-rc.5/manifests/pulsar.streamnative.io_pulsarproxies.yaml
redhat-openshift-ecosystem/community-operators-prod,operators/sn-operator/0.3.0-rc.6/manifests/pulsar.streamnative.io_pulsarproxies.yaml,https://github.com/redhat-openshift-ecosystem/community-operators-prod/blob/08114757e9157d96c76cc8c6df42a59b26e95b2d/operators/sn-operator/0.3.0-rc.6/manifests/pulsar.streamnative.io_pulsarproxies.yaml
k8s-operatorhub/community-operators,operators/sn-operator/0.3.0-rc.5/manifests/pulsar.streamnative.io_pulsarproxies.yaml,https://github.com/k8s-operatorhub/community-operators/blob/d222a0312cd88408cdae3680700c41a80277a4f9/operators/sn-operator/0.3.0-rc.5/manifests/pulsar.streamnative.io_pulsarproxies.yaml
mariadb-operator/test-operators,operators/sn-operator/0.3.0-rc.5/manifests/pulsar.streamnative.io_pulsarproxies.yaml,https://github.com/mariadb-operator/test-operators/blob/a7851f3fc716c32d8cde936bf23f56a919426ca6/operators/sn-operator/0.3.0-rc.5/manifests/pulsar.streamnative.io_pulsarproxies.yaml
